latitude,longitude,name
16.54286171959492,77.02629176787593,Loc-126
16.54615336311527,77.0250482179625,Loc-127
16.54952609736083,77.0237819726784,Loc-128
16.55294578916696,77.02246688969078,Loc-129
16.55619538876355,77.02123141019115,Loc-130
16.55957341417749,77.01997340383122,Loc-131
16.56282066909346,77.01878674448608,Loc-132
16.56527390780376,77.01602310196397,Loc-133
16.56773452686473,77.0133132381594,Loc-134
16.57021042836233,77.01054017904475,Loc-135
16.57264127581552,77.0078361773452,Loc-136
16.57511687588643,77.00507957209496,Loc-137
16.57756997737942,77.00234790431732,Loc-138
16.58004390745918,76.99962622791293,Loc-139
16.58246336022686,76.99684396362207,Loc-140
16.58495769366149,76.99410284736481,Loc-141
16.58748064430537,76.9912875029645,Loc-142
16.58980942745076,76.98874347333502,Loc-143
16.59217106016969,76.98608688360046,Loc-144
